time, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
103351516,20,1.3284207,103.7879992,115,20.2,183,1,1,4,16,-7,15,0,4,0,40,51,-3,1355,1.631,1023,25,31,-3,976,-4155,7994,737,659,726,820, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103451952,20,1.3283852,103.7879942,115,20.2,183,0,0,-18,16,-6,15,2,2,0,27,42,-1,1393,1.631,1023,18,28,6,-386,-3984,8533,754,787,852,858, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103562072,20,1.3283514,103.7879827,114,19.66,192.4,-2,2,5,15,-5,11,-4,-6,0,13,19,-1,1450,1.622,1023,10,10,-3,-1053,-3994,10800,926,889,891,1009, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103752553,21,1.3283514,103.7879827,114,20.06,204.7,-7,0,5,0,-3,5,0,0,0,4,5,-3,1523,1.586,1023,10,2,-3,-2127,-3515,10303,1115,1073,1031,1089, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103762247,21,1.3283194,103.7879625,113,20.06,204.7,-5,0,3,-1,-3,5,2,-2,0,4,4,-3,1530,1.586,1023,9,3,-3,-2054,-3548,10729,1111,1093,1047,1114, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103952464,20,1.3283194,103.7879625,113,22.22,218.7,-4,0,7,-9,0,10,-2,0,0,3,1,-1,1601,1.551,1023,6,1,-3,-2773,-4227,14279,1315,1231,1158,1239, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103962614,20,1.328289,103.7879312,112,22.22,218.7,-1,0,13,-10,0,10,3,0,0,4,1,-1,1609,1.551,1023,4,2,-5,-2841,-4264,14455,1321,1219,1175,1292, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104152706,21,1.328289,103.7879312,112,26.42,231.4,1,0,-3,-12,0,12,2,-1,0,3,0,-1,1676,1.551,1023,1,0,1,-3518,-3566,14034,1425,1390,1343,1393, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104162907,21,1.3282604,103.7878869,111,26.42,231.4,0,3,-2,-12,0,12,-5,3,0,3,0,-1,1686,1.533,1023,3,-4,1,-3565,-3537,13110,1488,1411,1360,1373, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104353339,20,1.3282604,103.7878869,111,32.21,241.5,1,0,0,-5,2,8,-6,2,0,4,0,-1,1753,1.498,1023,0,0,0,-4898,-3120,17458,1596,1539,1516,1527, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104453297,20,1.3282333,103.7878293,110,32.21,241.5,0,0,-1,-4,4,6,2,0,0,4,0,-1,1784,1.471,1023,3,1,0,-4578,-3121,12222,1627,1596,1599,1607, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104553275,21,1.3282333,103.7878293,110,38.62,247.7,0,0,0,-2,4,3,0,0,0,3,0,-1,1797,1.498,1023,3,-1,-1,-3862,-2078,13056,1658,1624,1627,1626, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104563451,21,1.3282077,103.7877582,109,38.62,247.7,0,0,-6,-3,4,2,3,0,0,3,0,-1,1798,1.471,1023,2,0,3,-3773,-2081,13297,1638,1631,1656,1619, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104743943,20,1.3282077,103.7877582,109,45.39,252.1,-3,0,2,-2,4,1,0,4,0,3,0,-1,1809,1.462,1023,9,-1,-2,-4547,-2357,11606,1703,1644,1656,1630, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104763784,20,1.3281832,103.7876747,108,45.39,252.1,-1,0,1,-2,4,1,0,-1,0,4,0,-1,1811,1.471,1023,4,1,-1,-4233,-2268,9899,1682,1661,1653,1654, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
104964254,20,1.3281601,103.7875808,107,51.35,255,2,0,0,0,4,2,1,2,0,3,0,-1,1837,1.453,1023,-3,-2,0,-4502,-2121,-1462,1729,1680,1741,1712, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105154493,19,1.3281601,103.7875808,107,55.98,257.2,0,0,1,0,4,7,0,0,0,3,0,0,2000,1.382,1023,8,-3,-5,-4967,-1477,7523,2047,1978,2000,2016, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105164147,19,1.3281384,103.787479,106,55.98,257.2,-1,0,1,0,5,7,0,0,0,3,0,0,2000,1.382,1023,11,-6,-4,-4938,-1634,8536,2047,1977,1996,2010, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105344770,18,1.3281384,103.787479,106,59.74,258.6,0,0,0,7,0,9,0,0,0,3,0,-1,2000,1.391,1023,0,5,0,-4506,-1731,17140,2012,1965,2003,2045, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105455008,18,1.3281176,103.7873689,106,59.74,258.6,1,-1,1,-2,9,10,2,0,0,2,-1,-1,2000,1.4,1023,-11,8,-5,-4291,-1836,61,2043,1942,1988,2011, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105565002,18,1.3280976,103.7872512,105,64.61,259.9,-1,1,-1,14,0,14,-2,0,0,3,-1,-1,2000,1.409,1023,13,-10,3,-3479,632,1369,1995,1925,1986,2043, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105765441,18,1.3280777,103.7871284,105,68.05,260.9,0,0,0,13,4,12,-1,0,0,2,0,-1,2000,1.4,1023,5,-6,0,-3687,741,2201,2000,1912,1998,2034, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
105965418,18,1.3280569,103.7870022,104,70.22,260.8,-2,-1,-1,6,8,10,-1,-1,0,2,0,-1,2000,1.391,1023,20,12,3,-4583,882,1429,2038,1964,2007,2028, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106155907,17,1.3280569,103.7870022,104,71.93,260.6,0,0,-2,2,3,12,1,0,0,3,0,-1,2000,1.4,1023,9,5,5,-4501,-633,5743,2034,1965,2001,2039, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106166080,17,1.3280356,103.7868737,104,71.93,260.6,0,-1,-2,2,3,12,1,0,0,2,0,-1,2000,1.4,1023,3,11,6,-4427,-1007,6957,2034,1975,2003,2041, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106456475,17,1.3280146,103.7867437,103,72.84,260.8,5,-3,-1,14,0,8,0,0,0,3,0,-1,2000,1.4,1023,-34,22,2,-5133,-640,-2405,1937,1913,2000,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106556389,18,1.3280146,103.7867437,103,73.55,261,-2,1,0,2,5,10,0,0,0,3,0,-1,2000,1.4,1023,21,-12,0,-4561,-850,-5674,2047,1958,1992,2012, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106566333,18,1.327995,103.7866127,103,73.55,261,-2,1,0,0,6,10,0,-1,0,3,0,-1,2000,1.4,1023,20,-9,0,-4698,-1366,-5456,2047,1966,1987,2011, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106766826,18,1.3279769,103.7864814,102,73.78,262.1,-4,1,2,19,-3,15,-1,1,0,3,0,-1,2000,1.418,1023,32,-13,-6,-2952,2279,-6991,1972,1879,1952,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106946865,17,1.3279769,103.7864814,102,73.9,262.6,0,0,2,21,-4,13,-1,1,0,3,0,-1,2000,1.4,1023,6,2,-5,-3191,1607,215,1937,1875,1954,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
106966813,17,1.327959,103.7863497,102,73.9,262.6,-2,1,0,19,-3,14,-2,0,0,3,0,-1,2000,1.4,1023,16,-10,-3,-2974,1582,1372,1964,1888,1963,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107147431,18,1.327959,103.7863497,102,73.81,262.1,0,0,0,12,-1,12,0,0,0,3,0,-1,2000,1.409,1023,4,-3,0,-3314,-943,7844,1982,1921,1979,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107167511,18,1.3279408,103.7862182,101,73.81,262.1,0,0,0,12,0,12,-1,0,0,2,0,-1,2000,1.4,1023,6,-2,0,-3653,-353,1470,1990,1926,1981,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107447835,18,1.3279231,103.7860867,101,73.81,262.2,0,0,-2,9,1,12,1,0,0,18,0,-4,2000,1.391,1023,6,1,4,-4759,83,2458,1991,1935,2000,2043, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107567844,18,1.3279054,103.7859555,100,73.7,262.5,-7,-3,-9,-10,0,7,1,5,0,37,0,-22,1746,1.506,1023,34,5,-8,-4692,-7422,1761,1574,1573,1497,1477, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107767973,18,1.3278905,103.7858265,100,73.61,262.3,-47,-20,37,-69,-25,11,-13,0,0,85,0,-4,1312,1.595,1023,102,20,-15,-1923,-13885,-13788,993,970,115,559, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107948560,17,1.3278905,103.7858265,100,70.88,264.7,-6,-14,42,-132,-79,42,8,0,0,90,0,0,1263,1.577,1023,64,14,-15,1752,-18480,-5531,1001,1047,115,814, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
107968411,17,1.3278831,103.7857074,99,70.88,264.7,0,-8,37,-133,-81,45,2,4,0,90,0,8,1261,1.586,1023,59,9,-9,1682,-18770,-5135,1004,1018,115,770, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108169051,17,1.327887,103.7856016,98,62.15,268.7,5,3,15,-122,-80,63,-12,2,0,91,-1,7,1257,1.595,1023,54,-4,-1,571,-18201,-2693,987,967,115,705, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108349229,18,1.327887,103.7856016,98,55.95,275.7,5,-8,45,-115,-82,73,9,0,0,107,-1,16,1277,1.586,1023,64,8,-7,-997,-17646,701,988,853,115,942, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108459373,18,1.3279024,103.7855078,96,55.95,275.7,-5,-1,2,-114,-86,80,-10,0,0,109,-1,20,1284,1.586,1023,77,1,10,-623,-16682,1072,967,991,115,751, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108569223,18,1.3279273,103.7854258,95,50.14,282.9,-2,0,3,-117,-91,85,-5,7,0,111,-1,29,1301,1.586,1023,75,-1,14,-1440,-15933,2981,966,940,115,759, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108749725,16,1.3279273,103.7854258,95,45.39,290.8,0,0,1,-120,-91,93,-2,3,0,119,-1,48,1330,1.577,1023,78,0,25,-1224,-16508,6043,996,963,115,836, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108769526,16,1.3279607,103.7853558,93,45.39,290.8,1,0,20,-120,-92,95,0,1,0,119,-1,48,1333,1.577,1023,76,-1,19,-894,-16257,5572,1038,915,115,903, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
108969900,16,1.3280013,103.7852988,91,41.05,300,7,5,17,-108,-84,109,6,-2,0,113,-1,40,1370,1.569,1023,66,-6,16,-3698,-14537,2751,1099,881,115,1041, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109180218,16,1.3280469,103.785255,90,37.12,310.8,27,31,-39,-42,-34,113,-4,0,0,110,-7,25,1402,1.586,1023,43,-36,27,-5380,-11072,6103,1043,711,603,967, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109350688,15,1.3280469,103.785255,90,33.54,321.4,3,0,-24,-18,3,83,-1,-15,0,136,-14,7,1443,1.577,1023,86,-8,12,-5828,-10754,8283,1060,845,707,1045, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109460661,15,1.3280955,103.785223,88,33.54,321.4,0,1,-21,-12,0,74,-10,1,0,138,-19,0,1465,1.56,1023,92,-14,7,-4240,-10142,5873,1146,878,791,1021, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109570852,15,1.3281459,103.7852023,86,31.28,331.8,-9,-1,9,-13,1,70,-6,1,0,138,-20,-3,1470,1.56,1023,102,-11,-5,-5448,-10220,5297,1231,849,713,1083, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109751354,16,1.3281459,103.7852023,86,29.41,343.5,1,0,4,-15,1,73,-14,3,0,130,-20,-4,1473,1.551,1023,84,-13,-4,-6444,-9187,8939,1234,847,740,1081, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109770970,16,1.3281962,103.7851936,84,29.41,343.5,13,-4,28,-14,0,74,35,1,0,122,-20,-4,1473,1.577,1023,67,-9,-12,-6318,-9229,10260,1129,660,812,1300, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
109961706,16,1.3282433,103.7851975,82,27.3,357.2,-3,-5,0,-12,0,77,-2,-1,0,73,-31,-4,1508,1.551,1023,50,-14,-2,-6635,-8848,9831,1261,922,803,1199, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
110172032,16,1.3282845,103.7852129,80,25.41,11.9,-5,-1,-20,-10,4,72,-8,-4,0,32,-39,-5,1566,1.533,1023,26,-23,4,-6164,-7969,10779,1339,1104,983,1232, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
110462435,16,1.3283179,103.7852405,79,23.87,29.6,5,0,-18,-8,13,46,21,-10,0,13,-39,-35,1507,1.551,1023,3,-26,-12,-5746,-5987,8172,1075,929,1032,1141, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
110552392,17,1.3283179,103.7852405,79,24.81,48.8,-11,-4,-12,-13,14,38,-8,-5,0,0,-41,-42,1433,1.577,1023,12,-22,-19,-5226,-5383,7387,1045,899,765,867, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
110572541,17,1.3283442,103.785279,77,24.81,48.8,-12,-1,-42,-15,13,37,0,0,0,0,-41,-43,1424,1.577,1023,13,-25,-9,-4163,-5252,7161,955,927,849,772, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
110772569,17,1.3283637,103.7853241,76,27.05,61.9,-4,-4,5,-26,10,32,4,-4,0,-3,-16,-47,1310,1.604,1023,3,-6,-28,-3574,-4374,3757,800,612,495,669, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
110973078,17,1.3283776,103.7853713,75,27.58,71.1,-11,-12,40,-49,-6,41,-1,0,0,-26,0,-23,1275,1.604,1023,-5,12,-27,-3474,-3955,2360,867,573,189,662, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111153051,16,1.3283776,103.7853713,75,27.28,76.1,4,0,21,-57,-23,57,6,2,0,-47,16,-3,1266,1.613,1023,-35,11,-9,-3073,-2820,1307,794,527,214,683, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111173172,16,1.3283875,103.785419,74,27.28,76.1,8,0,7,-55,-23,58,1,2,0,-47,15,-1,1266,1.613,1023,-39,10,-3,-3343,-2715,1314,766,558,244,650, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111363521,17,1.3283875,103.785419,74,26.75,80.5,20,10,-24,-21,-6,55,-1,1,0,-63,1,0,1275,1.613,1023,-61,-10,8,-3362,-494,270,664,492,504,630, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111463641,17,1.3283943,103.7854666,74,26.75,80.5,17,3,-50,3,0,40,-2,0,0,-58,0,7,1282,1.613,1023,-55,-4,21,-4205,878,1141,531,556,664,597, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111573859,17,1.3284001,103.7855142,73,26.69,83.1,11,-3,-63,22,0,18,-1,-1,0,-54,0,12,1290,1.604,1023,-46,3,28,-3884,2092,1116,411,648,769,586, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111774041,17,1.3284069,103.7855612,72,26.44,83,0,0,-30,42,-10,-23,0,3,0,-13,0,5,1305,1.604,1023,-8,0,13,-3399,3316,2288,391,676,842,626, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
111974582,17,1.3284159,103.7856079,71,26.3,80.7,-8,4,-2,35,-7,-42,-7,3,0,-4,1,-3,1346,1.604,1023,6,-4,-1,-2905,2659,3030,566,775,867,660, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
112174478,17,1.3284275,103.7856545,70,26.44,77.6,-3,3,14,25,-2,-42,-4,1,0,-4,1,-22,1350,1.595,1023,1,-3,-17,-2241,1950,2928,626,744,834,696, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
112465174,17,1.3284411,103.7857014,69,26.9,74.9,-2,-2,29,14,2,-29,3,1,0,-4,4,-20,1355,1.604,1023,0,5,-21,365,212,2088,701,698,775,767, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
112565359,17,1.328456,103.7857484,69,27.26,73,1,-1,29,11,2,-24,1,2,0,-3,0,-17,1355,1.613,1023,-3,1,-20,-4362,605,1594,724,682,764,772, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
112775438,17,1.3284716,103.7857954,68,27.39,72,-5,0,30,9,0,-16,0,3,0,42,-3,-15,1315,1.613,1023,33,-2,-19,-532,-157,975,689,609,636,683, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
112975994,17,1.3284873,103.7858422,67,27.45,71.5,1,-3,19,-20,-4,7,9,0,0,29,-3,-1,1323,1.613,1023,17,1,-7,-3130,-2296,1240,736,645,571,729, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
113175683,17,1.3285018,103.7858887,67,27.18,71.5,1,0,0,-13,0,16,5,0,0,18,18,-1,1329,1.613,1012,10,11,-1,-2889,-2103,1652,736,658,633,704, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
113465867,17,1.3285148,103.7859356,66,27.06,73.7,2,1,-13,-11,-4,17,-1,2,0,12,-54,13,1361,1.613,1023,5,-36,12,-1521,-2516,1511,779,759,716,737, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
113576044,17,1.3285262,103.7859829,65,27.02,75.4,-3,1,-15,-10,3,17,-6,-3,0,40,-28,-5,1407,1.604,1023,29,-21,3,-5343,-2713,3245,895,877,798,795, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
113776288,17,1.328536,103.7860312,65,26.9,77.6,-16,-7,-8,-31,0,19,-4,-5,0,151,-1,-82,1384,1.604,1023,118,7,-42,-3167,-6124,4148,910,917,620,730, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
113976389,17,1.3285416,103.7860812,64,27.82,80.1,1,-8,57,-50,-25,38,7,6,0,170,12,-89,1383,1.595,1023,116,16,-69,-2245,-10299,6286,1044,728,419,978, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
114156818,18,1.3285416,103.7860812,64,28.27,87,20,5,-36,-26,-20,38,-2,-2,0,175,15,-82,1384,1.604,1012,101,4,-32,-2677,-10901,6783,778,849,730,820, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
114176603,18,1.3285388,103.7861313,64,28.27,87,29,5,-29,-20,-19,37,-3,-4,0,174,15,-82,1384,1.604,1012,91,4,-35,-2937,-10716,6546,757,803,750,868, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
114466913,18,1.3285264,103.7861781,64,27.65,98.3,1,-1,12,9,-17,38,-8,0,0,131,0,-47,1409,1.586,1002,86,2,-30,-1317,-10046,8593,917,766,687,1011, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
114577001,18,1.3285054,103.786219,64,26.43,110.7,-1,0,13,12,-17,41,-8,-6,0,125,0,-43,1382,1.595,1002,84,-1,-28,-96,-9621,9130,857,713,614,977, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
114776834,18,1.3284767,103.7862519,63,25.1,124.2,5,0,0,11,-15,41,10,-6,0,114,-1,-43,1326,1.604,1002,69,-1,-23,-868,-7777,7083,656,567,597,886, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
114977079,18,1.328444,103.7862763,63,23.71,138,1,0,-7,13,-12,38,-8,-1,0,64,-1,-29,1361,1.604,992,39,0,-13,907,-6766,7584,767,697,658,869, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
115177292,18,1.3284093,103.786293,63,21.84,148.7,0,0,24,14,-15,41,10,4,0,60,-2,-33,1384,1.595,992,38,-2,-26,788,-6293,8647,862,612,679,1025, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
115467243,18,1.3283726,103.7863018,62,21.06,160,-2,0,-6,12,-14,45,0,2,0,64,-1,-41,1344,1.604,982,43,0,-20,-67,-5099,7628,746,629,621,857, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
115567302,20,1.3283726,103.7863018,62,21.02,172.9,-1,1,-14,13,-14,45,-11,7,0,78,-2,-39,1342,1.613,982,51,-3,-16,-691,-4991,7156,764,650,628,794, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
115577517,20,1.3283352,103.7863027,62,21.02,172.9,-2,0,5,12,-14,45,-3,2,0,78,-2,-39,1342,1.613,982,53,-2,-23,-545,-4986,7224,783,606,579,868, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
115777705,20,1.3282984,103.7862965,61,20.51,184.7,2,0,-10,16,-12,46,0,3,0,101,-2,-38,1391,1.604,1023,63,-3,-17,-1082,-4877,8368,827,700,754,954, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
115977670,20,1.3282626,103.7862838,61,20.79,194.4,0,1,-13,16,-10,45,9,-1,0,92,-4,-32,1403,1.604,1023,59,-4,-13,-1218,-4777,9015,821,729,794,989, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116168066,19,1.3282626,103.7862838,61,21.38,204.9,0,0,-20,16,-9,40,4,-2,0,43,-19,-29,1433,1.577,1023,26,-13,-9,-1350,-4644,10417,864,823,873,1015, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116178226,19,1.3282298,103.786264,60,21.38,204.9,0,-1,0,16,-9,39,-1,-1,0,37,-21,-28,1435,1.586,1023,23,-12,-15,-1443,-4642,10184,921,799,817,1054, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116368411,18,1.3282298,103.786264,60,21.37,217.6,0,-2,-7,14,-3,26,4,1,0,1,-42,-22,1405,1.595,1023,2,-25,-9,-2083,-4074,8607,828,764,824,932, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116468352,18,1.3282015,103.786237,60,21.37,217.6,-4,0,5,9,-1,19,-3,-2,0,-2,-42,-23,1395,1.595,1023,3,-27,-14,-460,-3775,8493,865,761,755,885, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116568892,19,1.3282015,103.786237,60,22.15,230.1,0,3,-28,6,1,14,1,3,0,-4,-14,-23,1383,1.604,1023,-2,-13,-3,-2875,-3190,7874,766,789,857,758, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116588739,19,1.328178,103.7862038,60,22.15,230.1,-6,1,-29,5,2,14,5,-4,0,-6,-13,-23,1382,1.604,1023,2,-9,-2,-2983,-3320,7585,742,819,835,766, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116778714,19,1.3281585,103.7861666,60,23.06,239.2,-1,3,-10,0,4,10,4,4,0,-14,-24,-1,1450,1.577,1023,-9,-20,3,-2214,-3037,9994,949,888,968,909, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
116968988,20,1.3281585,103.7861666,60,23.79,245.5,0,5,-20,-2,6,6,1,8,0,0,-17,10,1418,1.595,1012,1,-17,12,-3323,-2233,8367,884,850,938,782, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
